timestamp,user_id,event_type,listing_id,transaction_value
2026-08-07 03:00:00,usr_007,search_executed,,0.0
2026-08-07 04:04:00,usr_024,transaction_completed,lst_003,133.46
2026-08-07 04:21:00,usr_008,search_executed,,0.0
2026-08-07 04:21:00,usr_008,listing_viewed,lst_005,0.0
2026-08-07 04:47:00,usr_049,listing_viewed,lst_006,0.0
2026-08-07 05:05:00,usr_035,search_executed,,0.0
2026-08-07 05:06:00,usr_035,search_executed,,0.0
2026-08-07 05:14:00,usr_035,listing_viewed,lst_012,0.0
2026-08-07 05:18:00,usr_038,search_executed,,0.0
2026-08-07 05:27:00,usr_029,match_requested,lst_002,0.0
2026-08-07 05:56:00,usr_011,match_requested,lst_010,0.0
2026-08-07 05:56:00,usr_035,listing_viewed,lst_003,0.0
2026-08-07 07:02:00,usr_027,listing_viewed,lst_015,0.0
2026-08-07 07:04:00,usr_037,search_executed,,0.0
2026-08-07 07:27:00,usr_032,transaction_completed,lst_012,224.68
2026-08-07 07:45:00,usr_006,transaction_completed,lst_016,357.47
2026-08-07 08:26:00,usr_044,transaction_completed,lst_007,124.48
2026-08-07 08:55:00,usr_015,search_executed,,0.0
2026-08-07 09:01:00,usr_023,listing_viewed,lst_019,0.0
2026-08-07 09:04:00,usr_025,search_executed,,0.0
2026-08-07 09:24:00,usr_001,search_executed,,0.0
2026-08-07 09:28:00,usr_022,listing_viewed,lst_002,0.0
2026-08-07 10:28:00,usr_024,search_executed,,0.0
2026-08-07 11:28:00,usr_039,listing_viewed,lst_002,0.0
2026-08-07 11:33:00,usr_004,listing_viewed,lst_001,0.0
2026-08-07 11:48:00,usr_035,match_requested,lst_011,0.0
2026-08-07 11:52:00,usr_003,listing_viewed,lst_008,0.0
2026-08-07 12:37:00,usr_023,transaction_completed,lst_019,316.07
2026-08-07 13:17:00,usr_037,search_executed,,0.0
2026-08-07 13:52:00,usr_005,search_executed,,0.0
2026-08-07 13:57:00,usr_024,match_requested,lst_008,0.0
2026-08-07 14:36:00,usr_032,listing_viewed,lst_019,0.0
2026-08-07 15:15:00,usr_030,match_requested,lst_007,0.0
2026-08-07 15:16:00,usr_001,listing_viewed,lst_006,0.0
2026-08-07 15:36:00,usr_039,listing_viewed,lst_013,0.0
2026-08-07 15:39:00,usr_020,listing_viewed,lst_018,0.0
2026-08-07 16:31:00,usr_041,listing_viewed,lst_008,0.0
2026-08-07 16:45:00,usr_034,transaction_completed,lst_017,95.99
2026-08-07 17:48:00,usr_011,match_requested,lst_004,0.0
2026-08-07 18:32:00,usr_005,listing_viewed,lst_002,0.0
2026-08-07 18:42:00,usr_001,listing_viewed,lst_008,0.0
2026-08-07 18:46:00,usr_031,search_executed,,0.0
2026-08-07 18:48:00,usr_017,search_executed,,0.0
2026-08-07 21:00:00,usr_017,listing_viewed,lst_014,0.0
2026-08-07 21:07:00,usr_042,match_requested,lst_011,0.0
2026-08-07 21:11:00,usr_025,match_requested,lst_003,0.0
2026-08-07 22:17:00,usr_036,listing_viewed,lst_019,0.0
2026-08-07 22:29:00,usr_039,search_executed,,0.0
2026-08-07 22:41:00,usr_015,listing_viewed,lst_008,0.0
2026-08-07 23:27:00,usr_049,listing_viewed,lst_012,0.0
2026-08-07 23:28:00,usr_022,match_requested,lst_007,0.0
2026-08-07 23:35:00,usr_039,listing_viewed,lst_019,0.0
